,score,sentiment
2017-09-09 13:16:18,4,0.25
2017-09-09 13:16:59,5,0.1999
2017-09-09 13:18:47,4,-0.2263
2017-09-09 13:20:52,3,0.6115
2017-09-09 13:21:15,5,0.0
2017-09-09 13:21:42,5,-0.5563
2017-09-09 13:21:53,4,0.0
2017-09-09 13:22:15,4,0.0258
2017-09-09 13:22:24,5,0.6124
2017-09-09 13:22:32,5,-0.2434
2017-09-09 13:22:53,3,-0.4215
2017-09-09 13:22:59,3,0.0772
2017-09-09 13:23:00,3,-0.1779
2017-09-09 13:23:05,3,0.0
2017-09-09 13:23:39,5,-0.4767
2017-09-09 13:23:54,4,-0.7584
2017-09-09 13:24:17,4,0.4767
2017-09-09 13:26:06,4,0.0
2017-09-09 13:27:08,4,0.4215
2017-09-09 13:28:54,5,-0.5271
2017-09-09 13:28:57,5,-0.0772
2017-09-09 13:29:46,4,-0.967
2017-09-09 13:40:01,5,0.2732
2017-09-09 13:40:47,4,0.6205
2017-09-09 13:41:41,4,-0.34
2017-09-09 13:42:38,5,-0.6908
2017-09-09 13:48:17,6,0.6007
2017-09-09 13:48:18,2,0.0
2017-09-09 13:48:58,2,0.0
2017-09-09 13:50:13,4,-0.6858
2017-09-09 13:50:23,4,0.34
2017-09-09 13:50:34,4,0.0
2017-09-09 13:51:51,4,0.4404
2017-09-09 13:53:38,3,0.4404
2017-09-09 13:53:58,3,0.1531
2017-09-09 13:54:21,6,0.2975
2017-09-09 13:55:53,2,-0.6705
2017-09-09 13:56:05,4,0.4767
2017-09-09 13:56:40,4,-0.0516
2017-09-09 13:57:05,4,0.5859
2017-09-09 13:57:44,4,-0.5023
2017-09-09 13:58:13,4,-0.4215
2017-09-09 14:01:49,4,0.0
2017-09-09 14:04:00,4,0.25
2017-09-09 14:05:05,6,0.0
2017-09-09 14:09:51,4,-0.4767
2017-09-09 14:11:15,3,0.3999
2017-09-09 14:12:15,5,0.6249
2017-09-09 14:12:25,5,-0.5859
2017-09-09 14:12:46,2,0.7906
2017-09-09 14:12:49,3,-0.0516
2017-09-09 14:12:53,5,0.3182
2017-09-09 14:13:38,5,-0.7027
2017-09-09 14:13:48,4,0.7198
2017-09-09 14:15:27,6,0.128
2017-09-09 14:20:45,4,-0.8126
2017-09-09 14:20:54,5,0.0
2017-09-09 14:26:06,4,-0.5423
2017-09-09 14:26:10,3,0.0
2017-09-09 14:26:17,3,0.0
2017-09-09 14:26:47,4,-0.7089
2017-09-09 14:27:02,3,-0.3182
2017-09-09 14:28:19,4,0.4019
2017-09-09 14:28:36,4,-0.128
2017-09-09 13:14:16,10,-0.4279
2017-09-09 13:30:48,13,0.2406
2017-09-09 12:57:14,7,-0.7425
2017-09-09 13:09:49,6,-0.6115
2017-09-09 13:11:21,7,-0.5574
2017-09-09 13:21:43,6,-0.384
2017-09-09 13:26:11,8,-0.5413
2017-09-09 13:44:52,8,-0.4215
2017-09-09 13:50:09,9,0.0
2017-09-09 13:53:54,6,0.3774
2017-09-09 13:53:57,6,0.128
2017-09-09 14:07:05,8,0.6486
2017-09-09 14:13:48,7,0.3612
2017-09-09 14:15:59,8,0.4574
2017-09-09 14:20:12,7,-0.5423
